"","BBA_ID","point","Y","X","elev_metres","Forest","cell","total","present"
"1253","49B42",9,41.34547,-77.51763,564.1122437,1,706,5,TRUE
"1254","49B42",10,41.36366,-77.5358,616.3679199,0.674698795,706,0,FALSE
"1255","49B42",11,41.37175,-77.54208,589.7132568,0.761904762,706,0,FALSE
"1256","49B42",13,41.36744,-77.55043,602.0925903,0.904761905,706,0,FALSE
"1257","49B44",1,41.305,-77.51566,526.7451172,1,471,0,FALSE
"1258","49B44",6,41.32833,-77.50555,511.0409241,1,471,2,TRUE
"1259","49B44",8,41.31666,-77.51361,465.0292053,1,471,0,FALSE
"1260","49B44",10,41.2995,-77.51083,533.491394,1,471,0,FALSE
"1261","49B44",12,41.32269,-77.5103,486.2416687,1,471,0,FALSE
"1262","49B46",2,41.26176,-77.53092,491.2644043,1,469,0,FALSE
"1263","49B46",4,41.28586,-77.52001,542.2944336,0.987951807,469,5,TRUE
"1264","49B46",5,41.26579,-77.5543,473.3207092,0.988095238,469,0,FALSE
"1265","49B46",6,41.26616,-77.51745,526.0006104,1,469,3,TRUE
"1266","49B46",8,41.25592,-77.52427,538.6117554,0.988095238,469,1,TRUE
"1267","49B46",9,41.27202,-77.5205,537.5006714,0.976190476,469,5,TRUE
"1268","49B46",10,41.26332,-77.53757,480.3766174,1,469,0,FALSE
"1269","49B51",1,41.34915,-77.49115,586.3937378,0.738095238,690,0,FALSE
"1270","49B51",4,41.33739,-77.4618,533.7607422,0.698795181,690,0,FALSE
"1271","49B51",5,41.35717,-77.45949,600.0957642,0.987951807,690,0,FALSE
"1272","49B51",6,41.35036,-77.45248,578.68396,1,690,0,FALSE
"1273","49B51",7,41.33694,-77.45252,525.9408569,0.927710843,690,3,TRUE
"1274","49B51",8,41.34407,-77.48388,578.7424316,0.80952381,690,1,TRUE
"1275","49B51",9,41.35022,-77.47109,560.109375,0.965517241,690,0,FALSE
"1276","49B51",10,41.34255,-77.46813,538.7636108,0.963855422,690,4,TRUE
"1277","49B52",1,41.34146,-77.41141,420.8756714,0.988095238,689,4,TRUE
"1278","49B52",3,41.34441,-77.40344,306.1850891,0.975903614,689,0,FALSE
"1279","49B52",8,41.36941,-77.42188,199.9210663,0.607142857,689,0,FALSE
"1280","49B52",9,41.3569,-77.42815,585.317688,1,689,5,TRUE
"1281","49B52",10,41.35939,-77.38378,496.3566284,0.976190476,689,4,TRUE
"1282","49B53",1,41.32159,-77.47372,540.0596924,0.714285714,421,0,FALSE
"1283","49B53",2,41.31898,-77.46224,460.5481567,0.835294118,421,0,FALSE
"1284","49B53",3,41.29689,-77.48188,546.4749756,0.764705882,421,0,FALSE
"1285","49B53",4,41.30966,-77.4639,536.6201172,0.476190476,421,0,FALSE
"1286","49B53",6,41.31013,-77.47618,544.2412109,0.988095238,421,0,FALSE
"1287","49B53",7,41.29426,-77.45074,563.7775879,0.534883721,421,0,FALSE
"1288","49B53",10,41.33163,-77.48646,518.9550781,0.94047619,421,0,FALSE
"1289","49B53",15,41.33011,-77.47372,536.5362549,0.310344828,421,0,FALSE
"1290","49B54",1,41.30584,-77.39331,275.3487244,1,422,0,FALSE
"1291","49B54",4,41.3187,-77.41424,259.4020081,0.843373494,422,0,FALSE
"1292","49B54",6,41.31836,-77.39093,223.689682,0.857142857,422,0,FALSE
"1293","49B54",7,41.29637,-77.39962,317.3878784,1,422,0,FALSE
"1294","49B54",8,41.2961,-77.41055,548.1236572,1,422,3,TRUE
"1295","49B55",1,41.28186,-77.4886,467.2236633,1,420,0,FALSE
"1296","49B55",2,41.26775,-77.44785,555.949585,0.392857143,420,0,FALSE
"1297","49B55",3,41.27586,-77.49471,546.2120361,1,420,0,FALSE
"1298","49B55",6,41.28701,-77.44405,586.406189,0.788235294,420,2,TRUE
"1299","49B55",7,41.26281,-77.46579,556.3180542,0.952941176,420,1,TRUE
"1300","49B55",8,41.28047,-77.45039,535.9695435,0.630952381,420,0,FALSE
"1301","49B55",10,41.28752,-77.4837,461.7008057,1,420,3,TRUE
"1302","49B55",11,41.25999,-77.49255,430.0262146,1,420,0,FALSE
"1303","49B56",1,41.27056,-77.41896,554.130249,0.916666667,419,0,FALSE
"1304","49B56",2,41.25311,-77.39226,544.0648804,1,419,0,FALSE
"1305","49B56",3,41.27183,-77.39754,573.9589844,1,419,0,FALSE
"1306","49B56",4,41.25621,-77.40244,527.4515991,0.976190476,419,0,FALSE
"1307","49B56",5,41.26356,-77.40807,514.6916504,0.963855422,419,0,FALSE
"1308","49B56",6,41.28896,-77.42033,577.7055054,1,419,0,FALSE
"1309","49B61",3,41.33847,-77.34203,535.7297363,1,700,5,TRUE
"1310","49B61",4,41.35441,-77.3625,267.651825,1,700,0,FALSE
"1311","49B61",5,41.354,-77.34938,224.5921631,0.988372093,700,0,FALSE
"1312","49B61",6,41.34199,-77.36748,212.0244598,0.988235294,700,0,FALSE
"1313","49B61",7,41.35214,-77.32376,566.9025879,1,700,4,TRUE
"1314","49B62",4,41.34472,-77.29949,505.0368958,1,698,2,TRUE
"1315","49B62",5,41.36228,-77.30558,602.5467529,1,698,4,TRUE
"1316","49B62",6,41.35678,-77.26229,452.1572876,0.964285714,698,4,TRUE
"1317","49B62",8,41.34347,-77.28812,548.774231,0.590361446,698,0,FALSE
"1318","49B62",9,41.3713,-77.30212,628.4345703,1,698,0,FALSE
"1319","49B62",10,41.33879,-77.27692,507.5682983,0.8,698,0,FALSE
"1320","49B62",16,41.36065,-77.28732,581.2932129,0.987804878,698,3,TRUE
"1321","49B63",2,41.32823,-77.34951,236.8126678,0.987951807,409,0,FALSE
"1322","49B63",3,41.30107,-77.34803,201.8136444,0.44047619,409,0,FALSE
"1323","49B63",4,41.30956,-77.36446,189.4737396,0.265060241,409,0,FALSE
"1324","49B63",5,41.31451,-77.34167,576.5585327,0.964285714,409,4,TRUE
"1325","49B63",8,41.29581,-77.34223,244.2596283,0.686746988,409,0,FALSE
"1326","49B63",17,41.33073,-77.31351,556.6936035,1,409,0,FALSE
"1327","49B64",18,41.32701,-77.31128,556.9933472,1,410,0,FALSE
"1328","49B64",19,41.32151,-77.30895,577.8823853,1,410,4,TRUE
"1329","49B64",20,41.31675,-77.30985,585.9212646,1,410,2,TRUE
"1330","49B64",21,41.32191,-77.29797,514.1869507,1,410,1,TRUE
"1331","49B64",22,41.32535,-77.30548,549.7901611,1,410,0,FALSE
"1332","49B64",23,41.31306,-77.30892,553.9013062,1,410,0,FALSE
"1333","49B65",1,41.26545,-77.33141,182.7722473,0.541176471,429,0,FALSE
"1334","49B65",2,41.27108,-77.34769,540.0685425,0.964285714,429,0,FALSE
"1335","49B65",3,41.28526,-77.33704,218.6927795,0.654761905,429,0,FALSE
"1336","49B65",4,41.28376,-77.32496,181.4018707,0.108433735,429,0,FALSE
"1337","49B65",5,41.27848,-77.31712,187.6632385,0.630952381,429,0,FALSE
"1338","49B65",7,41.25509,-77.32593,187.3963013,0.238095238,429,0,FALSE
"1339","49B65",8,41.27357,-77.32348,204.3173981,0.5,429,0,FALSE
"1340","49B66",1,41.26176,-77.25896,273.2089844,0.785714286,418,0,FALSE
"1341","49B66",3,41.26678,-77.28311,328.9901123,0.397590361,418,0,FALSE
"1342","49B66",5,41.28344,-77.29256,481.2197876,0.833333333,418,0,FALSE
"1343","49B66",6,41.26081,-77.28147,281.4673157,1,418,0,FALSE
"1344","49B66",7,41.27155,-77.25944,230.7881165,0.756097561,418,0,FALSE
"1345","49B71",1,41.3373,-77.24295,301.8381653,0.817073171,693,0,FALSE
"1346","49B72",8,41.33795,-77.1303,321.7282715,0.929411765,684,0,FALSE
"1347","49B73",1,41.31826,-77.23418,274.2793579,0.833333333,393,1,TRUE
"1348","49B73",2,41.31206,-77.23439,252.3361511,0.731707317,393,0,FALSE
"1349","49B73",8,41.3043,-77.23145,241.7107697,0.722891566,393,0,FALSE
"1350","49B73",9,41.29655,-77.23132,225.4108734,0.253012048,393,0,FALSE
"1351","49B73",10,41.33028,-77.24095,291.4178162,0.78313253,393,0,FALSE
"1352","49B74",2,41.32907,-77.14357,262.6111755,0.638554217,396,0,FALSE
"1353","49B74",8,41.31857,-77.14422,269.1022644,0.273809524,396,0,FALSE
"1354","49B75",1,41.27566,-77.2291,196.4860992,0.05952381,397,0,FALSE
"1355","49B75",3,41.28249,-77.21593,233.885437,0.987951807,397,0,FALSE
"1356","49B75",5,41.27903,-77.24126,257.392334,1,397,0,FALSE
"1357","49B75",7,41.26713,-77.19585,258.3089905,0.93902439,397,0,FALSE
"1358","49B75",8,41.27583,-77.20267,314.6942444,0.134146341,397,0,FALSE
"1359","49B76",3,41.26339,-77.18035,237.3748932,0.807228916,394,0,FALSE
"1360","49B76",5,41.25834,-77.16957,273.7966309,0.65060241,394,0,FALSE
"1361","49B76",6,41.28224,-77.16416,289.7320251,0.5,394,0,FALSE
"1362","49B76",8,41.25892,-77.15972,252.11026,0.56626506,394,0,FALSE
"1363","49C42",2,41.22176,-77.51272,512.97229,0.915662651,465,2,TRUE
"1364","49C42",3,41.22847,-77.50796,513.3378906,0.952941176,465,0,FALSE
"1365","49C42",4,41.22301,-77.54059,504.4308777,1,465,0,FALSE
"1366","49C42",5,41.23514,-77.53563,521.7040405,1,465,5,TRUE
"1367","49C42",6,41.24135,-77.53304,532.2025146,1,465,0,FALSE
"1368","49C42",7,41.24552,-77.52711,521.6074829,1,465,3,TRUE
"1369","49C42",10,41.22824,-77.53641,511.513916,0.988095238,465,5,TRUE
"1370","49C42",11,41.21582,-77.50941,491.5931702,0.964285714,465,3,TRUE
"1371","49C44",2,41.18991,-77.52995,277.6059875,1,467,0,FALSE
"1372","49C44",3,41.18225,-77.50786,199.2458191,0.702380952,467,0,FALSE
"1373","49C44",5,41.18517,-77.51186,197.0072479,0.977011494,467,0,FALSE
"1374","49C44",6,41.16994,-77.50746,168.2926178,0.404761905,467,0,FALSE
"1375","49C44",7,41.1936,-77.51132,269.9857483,1,467,0,FALSE
"1376","49C44",8,41.19777,-77.53473,393.6677551,1,467,0,FALSE
"1377","49C44",11,41.18285,-77.5186,222.270874,1,467,0,FALSE
"1378","49C44",14,41.19721,-77.50623,352.6622009,1,467,0,FALSE
"1379","49C46",1,41.15204,-77.50626,253.0390778,0.686746988,444,0,FALSE
"1380","49C46",2,41.14585,-77.51877,304.3038635,0.771084337,444,0,FALSE
"1381","49C46",3,41.14301,-77.50747,329.3007507,0.857142857,444,0,FALSE
"1382","49C46",4,41.13668,-77.5404,325.3526917,0.313253012,444,0,FALSE
"1383","49C46",5,41.13358,-77.54858,289.6140442,0.879518072,444,0,FALSE
"1384","49C46",6,41.12945,-77.51511,226.2152405,0.642857143,444,0,FALSE
"1385","49C46",7,41.13226,-77.52025,267.7761536,0.939759036,444,0,FALSE
"1386","49C46",8,41.13682,-77.53394,277.5161438,0.780487805,444,0,FALSE
"1387","49C51",1,41.21595,-77.48029,320.3887939,1,425,0,FALSE
"1388","49C51",2,41.21888,-77.47874,343.7176514,1,425,3,TRUE
"1389","49C51",4,41.2294,-77.497,520.1321411,1,425,0,FALSE
"1390","49C51",6,41.23468,-77.47008,474.8927002,1,425,0,FALSE
"1391","49C51",8,41.23056,-77.47305,442.1486816,1,425,2,TRUE
"1392","49C51",11,41.22644,-77.47784,388.9164124,1,425,3,TRUE
"1393","49C51",12,41.24534,-77.49234,562.5910034,1,425,4,TRUE
"1394","49C51",15,41.24067,-77.46799,519.5463867,1,425,5,TRUE
"1395","49C52",1,41.24219,-77.38383,556.4280396,1,426,2,TRUE
"1396","49C52",7,41.23263,-77.42952,478.5005798,0.698795181,426,0,FALSE
"1397","49C52",10,41.24666,-77.38952,525.6046143,1,426,0,FALSE
"1398","49C52",12,41.23188,-77.42011,491.4667358,0.771084337,426,0,FALSE
"1399","49C52",16,41.21277,-77.41527,491.5009766,0.833333333,426,0,FALSE
"1400","49C53",1,41.17022,-77.48041,188.371521,0.289156627,427,0,FALSE
"1401","49C53",8,41.17619,-77.48369,172.4940338,0.352941176,427,0,FALSE
"1402","49C53",10,41.16986,-77.45625,215.8914795,0.987951807,427,0,FALSE
"1403","49C53",11,41.17052,-77.44433,296.2446899,0.547619048,427,0,FALSE
"1404","49C53",12,41.20263,-77.47491,253.019455,1,427,0,FALSE
"1405","49C53",13,41.19063,-77.47386,214.5535126,1,427,0,FALSE
"1406","49C54",2,41.20208,-77.38308,239.5763092,0.578313253,428,0,FALSE
"1407","49C54",3,41.1753,-77.43216,258.5620422,0.626506024,428,0,FALSE
"1408","49C54",8,41.17405,-77.41133,216.2311554,0.44047619,428,0,FALSE
"1409","49C54",9,41.18383,-77.41913,251.0738373,0.452380952,428,0,FALSE
"1410","49C54",10,41.17138,-77.39747,202.4841309,0.78313253,428,0,FALSE
"1411","49C54",11,41.19669,-77.38902,256.3432312,0.819277108,428,0,FALSE
"1412","49C54",14,41.20236,-77.3928,298.7105713,0.840909091,428,0,FALSE
"1413","49C54",16,41.17727,-77.40252,241.7368469,0.666666667,428,0,FALSE
"1414","49C55",1,41.12859,-77.48893,185.7931824,0.321428571,417,0,FALSE
"1415","49C55",4,41.15047,-77.46843,191.0751953,0.518072289,417,0,FALSE
"1416","49C55",5,41.14802,-77.45799,172.915863,0.035714286,417,0,FALSE
"1417","49C55",6,41.13881,-77.48303,229.3040314,0.564705882,417,0,FALSE
"1418","49C55",7,41.15461,-77.48703,201.3144226,0.6,417,0,FALSE
"1419","49C55",8,41.15831,-77.46027,182.6589508,0.802325581,417,0,FALSE
"1420","49C55",9,41.14491,-77.49326,338.1760559,0.845238095,417,0,FALSE
"1421","49C55",10,41.13462,-77.49244,239.8783875,0.773809524,417,0,FALSE
"1422","49C56",1,41.14345,-77.41777,168.7565155,0.428571429,377,0,FALSE
"1423","49C56",3,41.14,-77.43063,174.7733154,0.144578313,377,0,FALSE
"1424","49C56",4,41.15951,-77.40005,193.4525757,0.571428571,377,0,FALSE
"1425","49C56",5,41.15015,-77.38589,167.4070129,0,377,0,FALSE
"1426","49C56",6,41.15677,-77.41559,236.1449432,0.120481928,377,0,FALSE
"1427","49C56",9,41.1375,-77.39003,187.5080261,0.30952381,377,0,FALSE
"1428","49C56",11,41.14023,-77.38091,182.9858551,0.595238095,377,0,FALSE
"1429","49C56",14,41.15853,-77.38268,171.2904511,0.352941176,377,0,FALSE
"1430","49C61",1,41.24009,-77.33136,182.787796,0.530120482,411,0,FALSE
"1431","49C61",4,41.21285,-77.34656,232.3950043,0.951807229,411,0,FALSE
"1432","49C61",5,41.21703,-77.33291,199.2080383,0.963855422,411,0,FALSE
"1433","49C61",6,41.23411,-77.33705,177.5724792,0.547619048,411,0,FALSE
"1434","49C61",8,41.21505,-77.36993,434.0308838,1,411,1,TRUE
"1435","49C61",12,41.24401,-77.32366,180.6797028,0.421686747,411,0,FALSE
"1436","49C61",13,41.22272,-77.31617,172.3189392,1,411,0,FALSE
"1437","49C61",15,41.21386,-77.31627,170.798996,0.058823529,411,0,FALSE
"1438","49C62",2,41.22821,-77.28566,241.2544098,0.642857143,412,0,FALSE
"1439","49C62",4,41.22864,-77.26921,316.2860718,0.273809524,412,0,FALSE
"1440","49C62",6,41.21713,-77.27436,273.1423645,0.94047619,412,0,FALSE
"1441","49C62",7,41.23149,-77.27798,257.3025513,0.987951807,412,0,FALSE
"1442","49C62",8,41.22567,-77.30868,205.133316,1,412,0,FALSE
"1443","49C63",1,41.19298,-77.35432,330.0575562,0.547619048,423,0,FALSE
"1444","49C63",2,41.18777,-77.33394,270.1329041,0.458823529,423,0,FALSE
"1445","49C63",3,41.17895,-77.33245,179.6364136,0.464285714,423,0,FALSE
"1446","49C63",5,41.2034,-77.34509,219.273941,1,423,0,FALSE
"1447","49C63",6,41.20302,-77.36282,277.1376648,0.626506024,423,0,FALSE
"1448","49C63",7,41.19467,-77.33891,315.4653015,0.404761905,423,0,FALSE
"1449","49C63",12,41.1735,-77.36919,168.6361847,0.011235955,423,0,FALSE
"1450","49C63",13,41.20532,-77.33324,199.1224213,0.30952381,423,0,FALSE
"1451","49C64",1,41.20259,-77.28148,181.7610321,0,424,0,FALSE
"1452","49C64",2,41.17629,-77.27695,164.2103424,0.285714286,424,0,FALSE
"1453","49C64",6,41.2001,-77.26963,201.798996,0.119047619,424,0,FALSE
"1454","49C64",8,41.2049,-77.29882,176.1294708,0.369047619,424,0,FALSE
"1455","49C65",2,41.1535,-77.33827,210.2725525,0.517241379,379,0,FALSE
"1456","49C65",3,41.16338,-77.32611,165.588028,0.418604651,379,0,FALSE
"1457","49C65",4,41.14216,-77.34527,222.943985,0.843373494,379,0,FALSE
"1458","49C65",6,41.1358,-77.34113,240.565033,0.964705882,379,0,FALSE
"1459","49C65",8,41.1618,-77.368,164.2958679,0.023529412,379,0,FALSE
"1460","49C65",10,41.15347,-77.35136,196.7439728,0.120481928,379,0,FALSE
"1461","49C65",11,41.144,-77.35977,231.0136261,0.21686747,379,0,FALSE
"1462","49C65",15,41.15072,-77.37038,172.6658325,0.144578313,379,0,FALSE
"1463","49C66",2,41.13125,-77.26088,262.5431519,0.083333333,375,0,FALSE
"1464","49C66",4,41.14519,-77.2563,326.0751038,0.773809524,375,0,FALSE
"1465","49C66",8,41.14161,-77.28183,425.363739,1,375,5,TRUE
"1466","49C66",12,41.133,-77.28369,345.8207397,1,375,0,FALSE
"1467","49C66",14,41.15183,-77.30152,311.7478333,1,375,0,FALSE
"1468","49C71",1,41.23623,-77.24632,321.2396545,0.535714286,395,0,FALSE
"1469","49C71",3,41.22746,-77.23318,221.1461029,1,395,0,FALSE
"1470","49C71",5,41.22935,-77.22218,166.2337189,0.082352941,395,0,FALSE
"1471","49C71",6,41.23105,-77.23951,250.8992157,0.837209302,395,0,FALSE
"1472","49C71",8,41.22898,-77.20284,265.8294067,0.607142857,395,0,FALSE
"1473","49C72",1,41.22202,-77.16733,174.239212,0.321428571,408,0,FALSE
"1474","49C72",2,41.21552,-77.15797,158.2630615,0.289156627,408,0,FALSE
"1475","49C72",3,41.235,-77.17683,191.0667572,0.084337349,408,0,FALSE
"1476","49C72",6,41.22691,-77.13894,160.4808044,0.238095238,408,0,FALSE
"1477","49C72",7,41.21186,-77.13494,164.0384827,0.43373494,408,0,FALSE
"1478","49C72",12,41.23702,-77.15969,257.3890381,0.273809524,408,0,FALSE
"1479","49C72",14,41.22005,-77.13538,160.6841125,0,408,0,FALSE
"1480","49C72",16,41.24138,-77.16902,229.6702118,0.848837209,408,0,FALSE
"1481","49C73",2,41.20658,-77.23084,167.3392944,0,407,0,FALSE
"1482","49C73",4,41.18946,-77.23432,174.8079224,0.654761905,407,0,FALSE
"1483","49C73",5,41.18395,-77.22781,186.2952423,0.416666667,407,0,FALSE
"1484","49C73",6,41.19685,-77.22028,176.5621033,0.023809524,407,0,FALSE
"1485","49C73",13,41.19452,-77.2391,178.4822845,0.476190476,407,0,FALSE
"1486","49C74",2,41.18315,-77.14655,409.4769897,0.964285714,398,0,FALSE
"1487","49C74",3,41.19045,-77.13535,365.6017151,0.578313253,398,0,FALSE
"1488","49C74",4,41.17984,-77.16257,376.8893433,0.94047619,398,0,FALSE
"1489","49C74",6,41.1954,-77.12855,385.248291,0.447058824,398,0,FALSE
"1490","49C74",8,41.17281,-77.1308,342.5375977,0.535714286,398,0,FALSE
"1491","49C74",12,41.18124,-77.17529,420.2449646,1,398,0,FALSE
"1492","49C74",13,41.17966,-77.18303,415.7390747,1,398,0,FALSE
"1493","49C74",14,41.18,-77.13537,399.7185974,0.428571429,398,0,FALSE
"1494","49C75",1,41.14656,-77.21203,227.4565277,0.380952381,371,0,FALSE
"1495","49C75",2,41.15678,-77.20912,240.2243652,0.130952381,371,0,FALSE
"1496","49C75",3,41.14417,-77.19682,220.3584137,0.180722892,371,0,FALSE
"1497","49C75",4,41.14062,-77.21476,220.7279511,0.120481928,371,0,FALSE
"1498","49C75",5,41.16334,-77.20231,303.6079407,0.597560976,371,0,FALSE
"1499","49C75",6,41.1369,-77.23792,235.4766998,0.096385542,371,0,FALSE
"1500","49C75",7,41.15678,-77.243,485.7756042,1,371,0,FALSE
"1501","49C75",8,41.13087,-77.2215,236.803833,0.425287356,371,0,FALSE
"1502","49C76",1,41.16113,-77.16511,261.9095764,0.108433735,372,0,FALSE
"1503","49C76",2,41.14805,-77.17071,244.3716736,0,372,0,FALSE
"1504","49C76",3,41.15918,-77.15081,255.1260529,0.25,372,0,FALSE
"1505","49C76",4,41.14211,-77.14827,254.7476349,0.035294118,372,0,FALSE
"1506","49C76",6,41.13894,-77.16778,241.515274,0.035714286,372,0,FALSE
"1507","49C76",7,41.14112,-77.13196,319.4888916,0.726190476,372,0,FALSE
"1508","49C76",8,41.13208,-77.15448,315.2246399,0.951219512,372,0,FALSE
"1509","49C76",9,41.13067,-77.16416,343.6730652,1,372,0,FALSE
"1510","49D42",1,41.0935,-77.55275,214.8433533,0.130952381,445,0,FALSE
"1511","49D42",2,41.1074,-77.5052,175.8387146,0.397590361,445,0,FALSE
"1512","49D42",3,41.11705,-77.5048,168.5947723,0.530120482,445,0,FALSE
"1513","49D42",4,41.11505,-77.51574,227.4855499,0.811764706,445,0,FALSE
"1514","49D42",7,41.11349,-77.53783,211.4466858,0.965116279,445,0,FALSE
"1515","49D42",8,41.09048,-77.53484,181.6128845,0.297619048,445,0,FALSE
"1516","49D42",12,41.10959,-77.52651,194.2615051,0.630952381,445,0,FALSE
"1517","49D42",13,41.11809,-77.52841,234.0383301,0.154761905,445,0,FALSE
"1518","49D44",1,41.07158,-77.55748,197.9684143,0.813953488,462,0,FALSE
"1519","49D44",3,41.07785,-77.5489,197.9890594,0.855421687,462,0,FALSE
"1520","49D44",4,41.04944,-77.52655,230.5955811,0.265060241,462,0,FALSE
"1521","49D44",5,41.05119,-77.53535,240.9277954,0.409638554,462,0,FALSE
"1522","49D44",6,41.06535,-77.51025,209.4107666,0.528735632,462,0,FALSE
"1523","49D44",8,41.04906,-77.54496,260.1769714,0.465116279,462,0,FALSE
"1524","49D44",9,41.05792,-77.51857,233.6238251,0.071428571,462,0,FALSE
"1525","49D44",10,41.04748,-77.51162,270.9842529,0.186046512,462,0,FALSE
"1526","49D46",1,41.00563,-77.54639,269.3999023,0.105882353,463,0,FALSE
"1527","49D46",2,41.02777,-77.52496,279.2082825,0.072289157,463,0,FALSE
"1528","49D46",3,41.02618,-77.53095,286.0657654,0.166666667,463,0,FALSE
"1529","49D46",4,41.01202,-77.51546,277.4490662,0.313253012,463,0,FALSE
"1530","49D46",7,41.03864,-77.51381,281.600769,0.011764706,463,0,FALSE
"1531","49D46",8,41.01973,-77.55109,306.3679504,0.107142857,463,0,FALSE
"1532","49D46",10,41.0241,-77.50449,233.6577606,0.44047619,463,0,FALSE
"1533","49D46",11,41.01863,-77.51405,242.2042389,0.395348837,463,0,FALSE
"1534","49D51",2,41.10194,-77.48446,174.6203918,0.120481928,416,0,FALSE
"1535","49D51",3,41.11118,-77.49318,170.9231567,0,416,0,FALSE
"1536","49D51",6,41.09394,-77.47999,181.5390472,0.5,416,0,FALSE
"1537","49D51",7,41.08979,-77.44903,237.9878387,0.192771084,416,0,FALSE
"1538","49D51",8,41.11552,-77.48533,171.1748352,0.265060241,416,0,FALSE
"1539","49D51",9,41.09884,-77.49836,208.6975555,0.463414634,416,0,FALSE
"1540","49D52",1,41.09337,-77.3851,268.1428833,0.228915663,378,0,FALSE
"1541","49D52",3,41.12153,-77.42883,203.9404449,0.238095238,378,0,FALSE
"1542","49D52",6,41.09623,-77.43481,272.8438721,0,378,0,FALSE
"1543","49D52",7,41.09603,-77.40029,251.8692017,0.119047619,378,0,FALSE
"1544","49D52",9,41.10311,-77.4265,401.9703369,1,378,0,FALSE
"1545","49D52",13,41.08754,-77.39183,255.970932,0.144578313,378,0,FALSE
"1546","49D52",14,41.09711,-77.41011,237.5099945,0,378,0,FALSE
"1547","49D53",2,41.07179,-77.47277,187.6233673,0.154761905,385,0,FALSE
"1548","49D53",3,41.07458,-77.46456,228.5038605,0.058823529,385,0,FALSE
"1549","49D53",4,41.05512,-77.44331,240.9567413,0.654761905,385,0,FALSE
"1550","49D53",5,41.07405,-77.44944,238.8032684,0.166666667,385,0,FALSE
"1551","49D53",6,41.06291,-77.46722,194.3943481,0.30952381,385,0,FALSE
"1552","49D53",7,41.06966,-77.44191,237.8291016,0.011904762,385,0,FALSE
"1553","49D53",8,41.05775,-77.45597,223.9118042,0.19047619,385,0,FALSE
"1554","49D53",9,41.04625,-77.4849,237.5176544,0.047619048,385,0,FALSE
"1555","49D53",16,41.06897,-77.46355,200.2967834,0.258823529,385,0,FALSE
"1556","49D54",1,41.05112,-77.415,429.8963623,1,414,0,FALSE
"1557","49D54",2,41.05499,-77.40235,478.9458313,1,414,0,FALSE
"1558","49D54",3,41.06322,-77.38055,343.0294189,0.855421687,414,0,FALSE
"1559","49D54",4,41.07592,-77.41076,249.6312561,0,414,0,FALSE
"1560","49D54",5,41.05704,-77.38285,490.8968811,0.964285714,414,0,FALSE
"1561","49D54",6,41.07405,-77.42822,224.973465,0.036144578,414,0,FALSE
"1562","49D54",8,41.06738,-77.39811,288.8601379,0.654761905,414,0,FALSE
"1563","49D54",9,41.08018,-77.41743,232.5357361,0.192771084,414,0,FALSE
"1564","49D55",1,41.03123,-77.49277,226.5954285,0.176470588,413,0,FALSE
"1565","49D55",2,41.03254,-77.44889,363.0584106,1,413,0,FALSE
"1566","49D55",3,41.03682,-77.44089,434.4594421,1,413,0,FALSE
"1567","49D55",4,41.03378,-77.48687,216.6355591,0.380952381,413,0,FALSE
"1568","49D55",5,41.04006,-77.47701,210.4433746,0.325301205,413,0,FALSE
"1569","49D55",6,41.03634,-77.45507,305.4698486,1,413,0,FALSE
"1570","49D56",1,41.0041,-77.40442,346.8081055,0.024096386,415,0,FALSE
"1571","49D56",2,41.03117,-77.38564,486.4649048,1,415,2,TRUE
"1572","49D56",3,41.02995,-77.39399,473.6853638,1,415,4,TRUE
"1573","49D56",5,41.01283,-77.38141,360.5820007,0.069767442,415,0,FALSE
"1574","49D56",6,41.00877,-77.39386,369.3657227,0.071428571,415,0,FALSE
"1575","49D61",2,41.08776,-77.34049,576.1698608,0.963855422,376,0,FALSE
"1576","49D61",5,41.09195,-77.36088,444.3261108,1,376,0,FALSE
"1577","49D61",6,41.10641,-77.3688,572.7272339,1,376,0,FALSE
"1578","49D61",10,41.09217,-77.36872,345.2423706,0.939759036,376,1,TRUE
"1579","49D61",11,41.10344,-77.35951,602.7957153,1,376,2,TRUE
"1580","49D62",1,41.09046,-77.29573,546.6881104,0.397590361,380,0,FALSE
"1581","49D62",3,41.09715,-77.29178,511.8197632,1,380,0,FALSE
"1582","49D62",4,41.10754,-77.30357,480.0449829,0.987951807,380,0,FALSE
"1583","49D62",5,41.10095,-77.27206,558.4146729,1,380,0,FALSE
"1584","49D62",6,41.11649,-77.30772,501.8731079,1,380,5,TRUE
"1585","49D62",7,41.1099,-77.26727,532.4313965,1,380,0,FALSE
"1586","49D62",8,41.10825,-77.28409,539.1607056,1,380,0,FALSE
"1587","49D62",10,41.10414,-77.26041,523.7283936,1,380,0,FALSE
"1588","49D63",1,41.06504,-77.35574,411.6594849,0.833333333,382,0,FALSE
"1589","49D63",2,41.07349,-77.3618,495.7850647,1,382,5,TRUE
"1590","49D63",3,41.07372,-77.34833,517.2565308,0.142857143,382,0,FALSE
"1591","49D63",4,41.06432,-77.34967,428.4315491,0.833333333,382,0,FALSE
"1592","49D63",5,41.06501,-77.36401,381.5620728,0.831325301,382,0,FALSE
"1593","49D63",6,41.05581,-77.31231,517.2074585,0.084337349,382,0,FALSE
"1594","49D63",7,41.0742,-77.32853,502.1569824,1,382,0,FALSE
"1595","49D63",8,41.06185,-77.33844,479.01828,0.297619048,382,0,FALSE
